host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,review_scores_rating,review_scores_location,reviews_per_month,host_tenure_days,host_verifications_count,property_grouped_encoded,bathrooms_count,bathroom_type_encoded,room_type_encoded,wifi,kitchen,hot water,hair dryer,dishes and silverware,essentials,hangers,bed linens,iron,refrigerator,cooking basics,smoke alarm,microwave,shampoo,self check-in,fire extinguisher,tv,dedicated workspace,heating,hot water kettle,city_Albany,city_Amsterdam,city_Asheville,city_Austin,city_Barcelona,city_Bologna,city_Bordeaux,city_Boston,city_Bozeman,city_Brisbane,city_Brussels,city_Chicago,"city_Clark County, NV",city_Dallas,city_Dublin,city_Edinburgh,city_Florence,city_Fort Worth,city_Hawaii,city_Hong Kong,city_Lisbon,city_Los Angeles,city_Lyon,city_Madrid,city_Mallorca,city_Melbourne,city_Mid North Coast,city_Milan,city_Montreal,city_Mornington Peninsula,city_Naples,city_Nashville,city_New Orleans,city_New York City,city_Northern Rivers,city_Ottawa,city_Portland,city_Porto,city_Prague,city_Quebec City,city_Rochester,city_San Francisco,city_Sunshine Coast,city_Sydney,city_Tasmania,city_Toronto,city_Twin Cities MSA,city_Valencia,city_Vancouver,city_Vaud,city_Venice,city_Victoria,city_Vienna,"city_Washington, D.C",city_Winnipeg,days_between_reviews
1.0,100.0,100.0,0.0,3.0,1.0,1.0,33.8011737,-118.2010571,8,2.0,3.0,4.0,180.0,1,8,180,3,3,3,0.0,18.0,4.67,5.0,3.0,2984.0,3,2.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1.0,100.0,99.0,1.0,1.0,1.0,1.0,43.75948,11.24142,3,1.0,1.0,2.0,74.0,1,6,232,501,93,6,91.0,255.0,4.93,4.74,5.52,2789.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2717
1.0,100.0,100.0,1.0,1.0,1.0,1.0,43.69289,-79.31717,8,3.5,4.0,4.0,349.0,1,0,100,10,10,0,9.0,60.0,5.0,5.0,2.11,157.0,2,2.0,3.5,0.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83
24.0,100.0,54.0,0.0,12.0,1.0,1.0,43.76676,11.25989,8,2.0,2.0,5.0,204.0,1,7,227,76,9,0,10.0,54.0,4.93,4.95,0.72,4173.0,2,0.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2981
1.0,100.0,99.0,0.0,11.0,1.0,1.0,40.73492,-73.91991,2,1.0,1.0,1.0,70.0,1,30,343,119,23,0,28.0,255.0,4.7,4.73,1.45,3317.0,2,2.0,1.0,2.0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388
1.0,96.0,98.0,0.0,19.0,1.0,1.0,48.18663,16.3232,4,1.0,2.0,2.0,89.0,1,18,60,227,23,2,25.0,138.0,4.66,4.74,5.38,2027.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1246
1.0,100.0,100.0,0.0,57.0,1.0,1.0,45.49041137197471,9.197457402629164,2,1.0,1.0,1.0,54.0,1,25,356,5,5,3,0.0,30.0,3.8,4.6,3.95,2984.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1.0,100.0,99.0,0.0,1.0,1.0,1.0,40.83488,-73.93855,2,1.0,2.0,3.0,209.0,1,30,270,204,0,0,0.0,0.0,4.87,4.77,1.87,3364.0,2,2.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809
1.0,100.0,100.0,0.0,6.0,1.0,1.0,41.37957,2.16607,2,1.0,1.0,1.0,91.0,1,3,3,12,12,2,6.0,72.0,4.5,3.58,3.5,351.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
4.0,100.0,22.0,0.0,2.0,0.0,1.0,38.76786,-9.26204,2,1.0,1.0,1.0,40.0,1,30,365,2,2,0,2.0,12.0,4.0,4.5,0.34,186.0,1,0.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1.0,84.0,99.0,0.0,29.0,1.0,1.0,39.4480489,-0.3663929,4,1.0,1.0,1.0,95.0,1,9,115,1,1,0,1.0,6.0,5.0,5.0,0.09,1946.0,1,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,100.0,98.0,1.0,6.0,1.0,1.0,34.09871,-117.7366,2,1.0,1.0,1.0,123.0,1,10,13,252,36,0,35.0,216.0,4.98,4.92,4.11,2772.0,3,2.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803
4.0,100.0,92.0,0.0,12.0,1.0,1.0,30.48329,-97.78914,1,1.0,1.0,1.0,49.0,1,16,147,154,24,1,27.0,255.0,4.88,4.92,1.66,3405.0,2,2.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772
1.0,100.0,100.0,0.0,1.0,1.0,1.0,39.68304,2.84514,2,1.0,0.0,1.0,85.0,1,0,0,115,0,0,0.0,0.0,4.91,4.65,1.08,3539.0,2,0.0,1.0,0.0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376
1.0,88.0,91.0,0.0,239.0,1.0,1.0,38.73078,-9.13553,1,2.0,1.0,1.0,25.0,1,0,61,7,2,0,2.0,12.0,4.0,4.57,0.34,728.0,2,0.0,2.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
1.0,100.0,98.0,1.0,1.0,1.0,1.0,43.783070825299696,11.239878680950929,4,1.0,1.0,2.0,80.0,1,14,135,61,61,5,53.0,255.0,5.0,4.9,5.03,3574.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358
1.0,100.0,89.0,1.0,17.0,1.0,1.0,40.65309,-73.94421,2,1.0,1.0,1.0,59.0,1,30,269,23,0,0,0.0,0.0,4.74,4.61,0.24,3959.0,2,2.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220
1.0,100.0,41.0,0.0,4.0,1.0,1.0,30.33373,-97.69967,2,1.5,1.0,1.0,179.0,1,30,269,2,0,0,0.0,0.0,5.0,4.5,0.11,3179.0,3,2.0,1.5,0.0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
24.0,100.0,100.0,0.0,1.0,1.0,1.0,44.95873326459216,-93.2351388394243,4,1.0,2.0,2.0,85.0,1,13,253,1,1,0,1.0,60.0,5.0,5.0,0.35,3486.0,2,2.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,72.0,35.0,0.0,31.0,1.0,1.0,-37.81376,144.95313,6,2.0,2.0,5.0,145.0,1,15,274,6,6,0,4.0,36.0,4.5,5.0,1.05,1940.0,1,0.0,2.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
1.0,100.0,97.0,0.0,45.0,1.0,1.0,32.73914787758902,-96.8037153866624,10,2.0,4.0,5.0,177.0,1,18,353,30,8,1,7.0,48.0,4.5,4.03,1.33,1187.0,2,2.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666
1.0,100.0,99.0,1.0,10.0,1.0,1.0,36.13269,-86.77869,12,5.5,8.0,12.0,572.0,1,27,355,6,1,0,1.0,6.0,5.0,4.83,0.09,3742.0,2,2.0,6.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767
1.0,100.0,100.0,0.0,5.0,1.0,1.0,21.27556,-157.82021,5,1.0,1.0,2.0,265.0,1,0,0,65,0,0,1.0,0.0,4.83,5.0,0.75,3322.0,2,0.0,1.0,0.0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176
1.0,100.0,96.0,0.0,3.0,1.0,1.0,37.74486,-122.49064,4,1.0,2.0,5.0,118.0,1,13,56,530,47,2,50.0,255.0,4.66,4.73,4.19,3843.0,2,2.0,1.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3777
1.0,100.0,99.0,0.0,49.0,1.0,1.0,-33.88406200000001,151.176072,2,1.0,1.0,1.0,255.0,1,4,319,11,11,2,5.0,66.0,5.0,4.91,2.41,2044.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121
1.0,100.0,92.0,0.0,1.0,1.0,1.0,29.9639,-90.05221,4,1.0,2.0,3.0,328.0,1,11,105,8,8,4,1.0,80.0,4.88,5.0,1.43,2906.0,2,2.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
1.0,82.0,100.0,0.0,86.0,1.0,1.0,45.46988990000001,9.183696899999996,3,1.0,1.0,2.0,136.0,1,13,251,10,10,0,10.0,60.0,4.8,4.9,1.59,752.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
4.0,100.0,80.0,0.0,4.0,1.0,1.0,45.52812289631176,-73.581047457529,6,1.5,3.0,6.0,158.0,1,0,231,1,1,0,1.0,62.0,5.0,5.0,0.31,3928.0,2,0.0,1.5,0.0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,100.0,100.0,0.0,1.0,1.0,1.0,34.22246038736993,-118.44207528853076,6,2.0,3.0,5.0,215.0,1,12,140,14,14,3,4.0,84.0,4.93,4.71,5.0,3268.0,2,2.0,2.0,0.0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
1.0,100.0,100.0,1.0,1.0,1.0,1.0,-38.3907,145.1574,7,1.0,3.0,5.0,407.0,1,22,348,39,12,1,14.0,72.0,4.97,5.0,1.46,3713.0,3,2.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786
1.0,100.0,87.0,0.0,2.0,1.0,1.0,40.38005,-3.66991,2,1.0,1.0,1.0,81.0,1,27,359,3,3,2,0.0,18.0,4.33,3.67,2.2,78.0,2,1.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
4.0,100.0,63.0,0.0,3.0,1.0,1.0,-42.84401,147.2984,2,1.5,1.0,1.0,91.0,1,7,85,24,3,1,3.0,18.0,4.96,4.71,0.24,3297.0,2,2.0,1.5,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2942
1.0,100.0,96.0,1.0,8.0,1.0,1.0,40.75705727600803,-73.79857238140494,1,1.0,1.0,1.0,35.0,1,29,364,3,2,0,1.0,120.0,4.0,4.67,0.19,2987.0,2,2.0,1.0,2.0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
1.0,100.0,100.0,1.0,37.0,1.0,1.0,44.87842,-93.32356,4,2.0,2.0,2.0,162.0,1,24,40,8,2,1,1.0,24.0,5.0,4.88,0.38,4393.0,3,0.0,2.0,0.0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,625
1.0,100.0,100.0,0.0,1.0,1.0,1.0,36.1887,-115.27018,6,3.0,4.0,4.0,212.0,1,17,269,2,2,0,2.0,124.0,5.0,5.0,0.31,3360.0,2,2.0,3.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
1.0,100.0,99.0,0.0,9.0,1.0,1.0,30.02158,-90.06713,4,1.5,2.0,2.0,366.0,1,30,365,35,1,0,1.0,10.0,4.86,4.71,0.34,3191.0,2,2.0,1.5,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899
1.0,100.0,99.0,1.0,2.0,1.0,0.0,21.88079,-159.47441,4,1.0,1.0,2.0,341.0,1,3,228,110,25,2,28.0,150.0,4.92,4.95,2.45,2716.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337
1.0,100.0,99.0,0.0,1.0,1.0,0.0,45.55275,-73.60055,2,1.0,1.0,1.0,82.0,1,2,2,44,0,0,0.0,0.0,4.66,4.6,0.27,4907.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4337
1.0,100.0,100.0,1.0,65.0,1.0,1.0,41.14976,-8.59782,4,1.0,2.0,3.0,89.0,1,0,0,60,17,0,17.0,102.0,4.62,4.72,0.86,2804.0,3,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960
1.0,100.0,98.0,0.0,33.0,1.0,1.0,-33.89779,150.93514,6,1.0,5.0,8.0,155.0,1,30,90,2,1,0,2.0,180.0,4.0,3.5,0.14,1951.0,2,2.0,1.0,2.0,3,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91
1.0,100.0,99.0,0.0,1.0,1.0,1.0,30.3705,-97.74518,2,1.0,1.0,1.0,92.0,1,0,215,4,1,0,1.0,180.0,5.0,5.0,0.1,1336.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920
1.0,100.0,100.0,1.0,1.0,1.0,1.0,45.05807,-93.34455,6,2.0,3.0,3.0,261.0,1,29,269,12,9,0,9.0,54.0,4.92,5.0,0.75,487.0,2,2.0,2.0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,399
4.0,100.0,100.0,1.0,1.0,1.0,1.0,-38.0285372,145.3156235,6,1.0,3.0,3.0,246.0,1,29,364,7,4,0,5.0,24.0,5.0,5.0,0.31,1897.0,2,2.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
1.0,100.0,96.0,1.0,75.0,1.0,1.0,-37.82400131225586,144.96200561523438,8,2.0,3.0,9.0,556.0,1,26,30,55,4,0,4.0,24.0,4.64,4.91,0.8,4127.0,2,0.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
1.0,100.0,100.0,1.0,2.0,1.0,1.0,43.65006,-79.38728,4,1.0,1.0,2.0,266.0,1,0,216,38,2,0,2.0,124.0,4.95,4.97,0.48,2889.0,2,0.0,1.0,0.0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2317
1.0,100.0,100.0,0.0,1.0,1.0,1.0,44.8525544,-0.5905418,2,1.0,0.0,1.0,86.0,1,0,99,3,3,0,3.0,18.0,5.0,4.67,0.34,2868.0,2,0.0,1.0,0.0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
1.0,100.0,100.0,0.0,97.0,1.0,1.0,22.22426,-159.4912,6,2.0,3.0,4.0,443.0,1,24,331,63,16,0,19.0,96.0,4.6,4.97,0.78,3227.0,2,0.0,2.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344
1.0,100.0,100.0,0.0,1.0,1.0,1.0,39.342769622802734,3.093101024627685,6,3.5,3.0,0.0,330.0,1,0,204,5,3,0,3.0,42.0,4.8,4.6,0.23,1233.0,2,2.0,3.5,0.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
1.0,100.0,99.0,1.0,27.0,1.0,1.0,42.346061141726416,-71.14480196358258,4,1.0,2.0,3.0,109.0,1,8,180,60,60,2,46.0,255.0,4.8,4.83,5.5,1320.0,2,0.0,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300
1.0,96.0,99.0,0.0,12.0,1.0,1.0,-41.32055,148.2491,3,1.0,1.0,2.0,113.0,1,22,172,200,42,4,53.0,252.0,4.56,4.85,3.66,2662.0,2,2.0,1.0,0.0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1622
